image_path,cluster_id,label
..\raw_images\img2818_D.jpg,0,Scientific Plots & Charts
..\raw_images\img10142_C.jpg,1,Diffraction Patterns
..\raw_images\img3883_B.jpg,-1,Noise / Mixed
..\raw_images\img10423_A.jpg,-1,Noise / Mixed
..\raw_images\img15367_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9263_D.jpg,0,Scientific Plots & Charts
..\raw_images\img223_D.jpg,1,Diffraction Patterns
..\raw_images\img521_I_2.jpg,7,SEM Morphology
..\raw_images\img3131_E_2.jpg,-1,Noise / Mixed
..\raw_images\img7130_B_2.jpg,2,Elemental Mapping
..\raw_images\img5871_D.jpg,11,Metallographic Microstructures
..\raw_images\img1215_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5683_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6736_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6378_D.jpg,0,Scientific Plots & Charts
..\raw_images\img629_C.jpg,11,Metallographic Microstructures
..\raw_images\img13598_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2803_A.jpg,7,SEM Morphology
..\raw_images\img9259_C.jpg,2,Elemental Mapping
..\raw_images\img14462_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5577_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4693_C.jpg,11,Metallographic Microstructures
..\raw_images\img1201_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6271_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11788_E.jpg,-1,Noise / Mixed
..\raw_images\img10634_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img6065_A.jpg,2,Elemental Mapping
..\raw_images\img12235_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img9543_D.jpg,-1,Noise / Mixed
..\raw_images\img7608_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12516_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5590_D.jpg,-1,Noise / Mixed
..\raw_images\img10995_C.jpg,2,Elemental Mapping
..\raw_images\img5841_C.jpg,11,Metallographic Microstructures
..\raw_images\img7891_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2005_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img11352_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8519_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3090_H.jpg,-1,Noise / Mixed
..\raw_images\img13859_C.jpg,0,Scientific Plots & Charts
..\raw_images\img2138_F.jpg,9,Element Distribution Maps
..\raw_images\img13395_H.jpg,9,Element Distribution Maps
..\raw_images\img4083_G_2.jpg,0,Scientific Plots & Charts
..\raw_images\img12006_E.jpg,8,EBSD Maps
..\raw_images\img10998_E.jpg,0,Scientific Plots & Charts
..\raw_images\img3864_C.jpg,11,Metallographic Microstructures
..\raw_images\img2585_D.jpg,9,Element Distribution Maps
..\raw_images\img5161_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13011_D.jpg,11,Metallographic Microstructures
..\raw_images\img7811_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8280_C.jpg,11,Metallographic Microstructures
..\raw_images\img6237_A.jpg,8,EBSD Maps
..\raw_images\img13645_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4407_G_2.jpg,-1,Noise / Mixed
..\raw_images\img2603_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img10886_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8598_C.jpg,0,Scientific Plots & Charts
..\raw_images\img13752_A.jpg,-1,Noise / Mixed
..\raw_images\img12801_A.jpg,0,Scientific Plots & Charts
..\raw_images\img12045_F.jpg,10,Grain Boundary Structures
..\raw_images\img12013_E.jpg,0,Scientific Plots & Charts
..\raw_images\img936_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4693_E.jpg,-1,Noise / Mixed
..\raw_images\img7793_C.jpg,3,Macroscopic Samples
..\raw_images\img612_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3611_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6421_E.jpg,0,Scientific Plots & Charts
..\raw_images\img5441_E.jpg,11,Metallographic Microstructures
..\raw_images\img11231_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12058_D.jpg,11,Metallographic Microstructures
..\raw_images\img13234_D.jpg,9,Element Distribution Maps
..\raw_images\img12946_O.jpg,0,Scientific Plots & Charts
..\raw_images\img2842_C.jpg,0,Scientific Plots & Charts
..\raw_images\img9729_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10906_D.jpg,0,Scientific Plots & Charts
..\raw_images\img11957_A.jpg,11,Metallographic Microstructures
..\raw_images\img8651_single.jpg,0,Scientific Plots & Charts
..\raw_images\img3169_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12434_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6270_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12388_A.jpg,11,Metallographic Microstructures
..\raw_images\img11518_B.jpg,11,Metallographic Microstructures
..\raw_images\img15024_A.jpg,-1,Noise / Mixed
..\raw_images\img9097_D.jpg,7,SEM Morphology
..\raw_images\img13106_A.jpg,8,EBSD Maps
..\raw_images\img13043_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12842_D_3.jpg,11,Metallographic Microstructures
..\raw_images\img15839_E.jpg,-1,Noise / Mixed
..\raw_images\img13419_D.jpg,0,Scientific Plots & Charts
..\raw_images\img3949_B.jpg,11,Metallographic Microstructures
..\raw_images\img8524_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img8099_single.jpg,-1,Noise / Mixed
..\raw_images\img3584_C.jpg,8,EBSD Maps
..\raw_images\img8538_A_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13961_I.jpg,-1,Noise / Mixed
..\raw_images\img118_single.jpg,0,Scientific Plots & Charts
..\raw_images\img7862_D.jpg,7,SEM Morphology
..\raw_images\img14383_D.jpg,11,Metallographic Microstructures
..\raw_images\img13970_D.jpg,1,Diffraction Patterns
..\raw_images\img7811_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4278_D.jpg,7,SEM Morphology
..\raw_images\img11653_D.jpg,10,Grain Boundary Structures
..\raw_images\img6213_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8320_B.jpg,8,EBSD Maps
..\raw_images\img12381_B.jpg,0,Scientific Plots & Charts
..\raw_images\img1889_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10093_A.jpg,-1,Noise / Mixed
..\raw_images\img4497_C_2.jpg,8,EBSD Maps
..\raw_images\img4480_H.jpg,1,Diffraction Patterns
..\raw_images\img8813_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2234_D.jpg,-1,Noise / Mixed
..\raw_images\img13239_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1584_B.jpg,-1,Noise / Mixed
..\raw_images\img15294_D.jpg,0,Scientific Plots & Charts
..\raw_images\img7859_D.jpg,9,Element Distribution Maps
..\raw_images\img9755_C.jpg,11,Metallographic Microstructures
..\raw_images\img6897_A.jpg,-1,Noise / Mixed
..\raw_images\img4659_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13475_E.jpg,1,Diffraction Patterns
..\raw_images\img8190_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9097_A.jpg,7,SEM Morphology
..\raw_images\img7867_A.jpg,0,Scientific Plots & Charts
..\raw_images\img14439_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12952_C.jpg,0,Scientific Plots & Charts
..\raw_images\img1996_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3817_E.jpg,9,Element Distribution Maps
..\raw_images\img4518_B.jpg,11,Metallographic Microstructures
..\raw_images\img849_B.jpg,11,Metallographic Microstructures
..\raw_images\img13529_D.jpg,11,Metallographic Microstructures
..\raw_images\img7365_C.jpg,0,Scientific Plots & Charts
..\raw_images\img4144_C_2.jpg,-1,Noise / Mixed
..\raw_images\img5510_D.jpg,0,Scientific Plots & Charts
..\raw_images\img11829_G_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13230_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12363_B.jpg,11,Metallographic Microstructures
..\raw_images\img6117_D.jpg,11,Metallographic Microstructures
..\raw_images\img2025_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12682_single.jpg,-1,Noise / Mixed
..\raw_images\img9866_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1002_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11447_A.jpg,-1,Noise / Mixed
..\raw_images\img7758_H_2.jpg,7,SEM Morphology
..\raw_images\img13964_E.jpg,11,Metallographic Microstructures
..\raw_images\img13709_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8224_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5623_E.jpg,0,Scientific Plots & Charts
..\raw_images\img13351_D.jpg,10,Grain Boundary Structures
..\raw_images\img13240_D.jpg,11,Metallographic Microstructures
..\raw_images\img2329_C_2.jpg,3,Macroscopic Samples
..\raw_images\img13490_B.jpg,11,Metallographic Microstructures
..\raw_images\img7370_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img15764_C.jpg,0,Scientific Plots & Charts
..\raw_images\img15009_A.jpg,0,Scientific Plots & Charts
..\raw_images\img2728_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12702_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13389_G_3.jpg,0,Scientific Plots & Charts
..\raw_images\img139_single.jpg,0,Scientific Plots & Charts
..\raw_images\img769_D.jpg,11,Metallographic Microstructures
..\raw_images\img5858_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12348_F.jpg,11,Metallographic Microstructures
..\raw_images\img4713_single.jpg,0,Scientific Plots & Charts
..\raw_images\img12268_B.jpg,11,Metallographic Microstructures
..\raw_images\img6959_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14912_C.jpg,-1,Noise / Mixed
..\raw_images\img929_A.jpg,0,Scientific Plots & Charts
..\raw_images\img933_D.jpg,0,Scientific Plots & Charts
..\raw_images\img15150_D.jpg,9,Element Distribution Maps
..\raw_images\img4969_D.jpg,-1,Noise / Mixed
..\raw_images\img2035_A.jpg,0,Scientific Plots & Charts
..\raw_images\img1670_C.jpg,11,Metallographic Microstructures
..\raw_images\img1799_A.jpg,0,Scientific Plots & Charts
..\raw_images\img385_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3511_F.jpg,6,Atomic-Scale Microscopy
..\raw_images\img5742_H.jpg,0,Scientific Plots & Charts
..\raw_images\img6173_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11582_A.jpg,8,EBSD Maps
..\raw_images\img15720_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img9841_E.jpg,11,Metallographic Microstructures
..\raw_images\img5701_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img14662_B.jpg,4,Experimental Equipment
..\raw_images\img2365_A.jpg,3,Macroscopic Samples
..\raw_images\img15690_F.jpg,11,Metallographic Microstructures
..\raw_images\img3572_single.jpg,0,Scientific Plots & Charts
..\raw_images\img2276_A.jpg,0,Scientific Plots & Charts
..\raw_images\img13688_C.jpg,11,Metallographic Microstructures
..\raw_images\img383_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5961_A.jpg,8,EBSD Maps
..\raw_images\img7862_F.jpg,0,Scientific Plots & Charts
..\raw_images\img217_B.jpg,8,EBSD Maps
..\raw_images\img13240_I.jpg,11,Metallographic Microstructures
..\raw_images\img5786_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5186_A.jpg,11,Metallographic Microstructures
..\raw_images\img4383_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3162_I_3.jpg,0,Scientific Plots & Charts
..\raw_images\img6909_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img12147_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10984_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15719_A.jpg,0,Scientific Plots & Charts
..\raw_images\img30_single.jpg,0,Scientific Plots & Charts
..\raw_images\img5586_C.jpg,11,Metallographic Microstructures
..\raw_images\img14548_F.jpg,7,SEM Morphology
..\raw_images\img520_A.jpg,0,Scientific Plots & Charts
..\raw_images\img4001_E_2.jpg,9,Element Distribution Maps
..\raw_images\img13866_D.jpg,11,Metallographic Microstructures
..\raw_images\img1468_G.jpg,0,Scientific Plots & Charts
..\raw_images\img1829_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12447_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12482_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img4113_common.jpg,0,Scientific Plots & Charts
..\raw_images\img13775_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8275_A_2.jpg,-1,Noise / Mixed
..\raw_images\img12134_H_2.jpg,9,Element Distribution Maps
..\raw_images\img15495_single.jpg,0,Scientific Plots & Charts
..\raw_images\img10656_F.jpg,11,Metallographic Microstructures
..\raw_images\img7922_E.jpg,0,Scientific Plots & Charts
..\raw_images\img1912_B.jpg,0,Scientific Plots & Charts
..\raw_images\img12967_D.jpg,0,Scientific Plots & Charts
..\raw_images\img12357_D.jpg,1,Diffraction Patterns
..\raw_images\img7600_D.jpg,5,Fracture Cross-Sections
..\raw_images\img12661_A.jpg,5,Fracture Cross-Sections
..\raw_images\img14543_J.jpg,0,Scientific Plots & Charts
..\raw_images\img7862_A.jpg,-1,Noise / Mixed
..\raw_images\img14116_E.jpg,11,Metallographic Microstructures
..\raw_images\img155_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7209_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3847_E.jpg,-1,Noise / Mixed
..\raw_images\img15693_D.jpg,-1,Noise / Mixed
..\raw_images\img6032_F.jpg,0,Scientific Plots & Charts
..\raw_images\img9891_B.jpg,5,Fracture Cross-Sections
..\raw_images\img1806_A.jpg,0,Scientific Plots & Charts
..\raw_images\img6007_D_2.jpg,11,Metallographic Microstructures
..\raw_images\img1316_C.jpg,2,Elemental Mapping
..\raw_images\img3292_D.jpg,0,Scientific Plots & Charts
..\raw_images\img8872_E.jpg,-1,Noise / Mixed
..\raw_images\img6834_D.jpg,-1,Noise / Mixed
..\raw_images\img7776_B.jpg,0,Scientific Plots & Charts
..\raw_images\img9989_D.jpg,9,Element Distribution Maps
..\raw_images\img8245_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3909_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6151_A.jpg,2,Elemental Mapping
..\raw_images\img2431_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13259_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4083_E.jpg,0,Scientific Plots & Charts
..\raw_images\img14581_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3715_C.jpg,0,Scientific Plots & Charts
..\raw_images\img9373_single.jpg,0,Scientific Plots & Charts
..\raw_images\img11437_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7459_D.jpg,11,Metallographic Microstructures
..\raw_images\img5703_D_2.jpg,0,Scientific Plots & Charts
..\raw_images\img7227_B.jpg,0,Scientific Plots & Charts
..\raw_images\img263_B.jpg,11,Metallographic Microstructures
..\raw_images\img13182_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10919_B.jpg,0,Scientific Plots & Charts
..\raw_images\img13055_A.jpg,-1,Noise / Mixed
..\raw_images\img8066_A.jpg,7,SEM Morphology
..\raw_images\img12613_C.jpg,11,Metallographic Microstructures
..\raw_images\img10497_H.jpg,9,Element Distribution Maps
..\raw_images\img11719_J_2.jpg,11,Metallographic Microstructures
..\raw_images\img12237_B_3.jpg,8,EBSD Maps
..\raw_images\img10560_A.jpg,11,Metallographic Microstructures
..\raw_images\img15157_B.jpg,0,Scientific Plots & Charts
..\raw_images\img14358_A.jpg,11,Metallographic Microstructures
..\raw_images\img10381_C.jpg,9,Element Distribution Maps
..\raw_images\img10358_A.jpg,-1,Noise / Mixed
..\raw_images\img4950_A.jpg,0,Scientific Plots & Charts
..\raw_images\img14424_B.jpg,-1,Noise / Mixed
..\raw_images\img9885_B_2.jpg,4,Experimental Equipment
..\raw_images\img8895_B.jpg,0,Scientific Plots & Charts
..\raw_images\img8343_C.jpg,0,Scientific Plots & Charts
..\raw_images\img8235_D.jpg,9,Element Distribution Maps
..\raw_images\img5357_C.jpg,11,Metallographic Microstructures
..\raw_images\img15577_B.jpg,-1,Noise / Mixed
..\raw_images\img7403_A.jpg,11,Metallographic Microstructures
..\raw_images\img10201_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5889_B.jpg,0,Scientific Plots & Charts
..\raw_images\img3241_D.jpg,0,Scientific Plots & Charts
..\raw_images\img9618_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6366_A.jpg,-1,Noise / Mixed
..\raw_images\img10576_A.jpg,11,Metallographic Microstructures
..\raw_images\img2148_single.jpg,0,Scientific Plots & Charts
..\raw_images\img8106_G.jpg,9,Element Distribution Maps
..\raw_images\img6977_B.jpg,0,Scientific Plots & Charts
..\raw_images\img5104_single.jpg,0,Scientific Plots & Charts
..\raw_images\img15191_A.jpg,0,Scientific Plots & Charts
..\raw_images\img15441_single.jpg,0,Scientific Plots & Charts
..\raw_images\img13572_B.jpg,11,Metallographic Microstructures
..\raw_images\img15135_H_2.jpg,0,Scientific Plots & Charts
..\raw_images\img8803_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7891_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6575_B.jpg,0,Scientific Plots & Charts
..\raw_images\img4975_J.jpg,0,Scientific Plots & Charts
..\raw_images\img1698_A.jpg,0,Scientific Plots & Charts
..\raw_images\img11705_E.jpg,2,Elemental Mapping
..\raw_images\img13526_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3519_D.jpg,0,Scientific Plots & Charts
..\raw_images\img7002_B.jpg,0,Scientific Plots & Charts
..\raw_images\img11037_I_2.jpg,11,Metallographic Microstructures
..\raw_images\img3716_C.jpg,0,Scientific Plots & Charts
..\raw_images\img5379_A.jpg,11,Metallographic Microstructures
..\raw_images\img13727_F.jpg,-1,Noise / Mixed
..\raw_images\img10684_G.jpg,9,Element Distribution Maps
..\raw_images\img13819_B.jpg,0,Scientific Plots & Charts
..\raw_images\img6465_A.jpg,9,Element Distribution Maps
..\raw_images\img10689_H.jpg,9,Element Distribution Maps
..\raw_images\img14138_B.jpg,-1,Noise / Mixed
..\raw_images\img15337_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7067_D_2.jpg,7,SEM Morphology
..\raw_images\img2617_E.jpg,0,Scientific Plots & Charts
..\raw_images\img2804_D.jpg,0,Scientific Plots & Charts
..\raw_images\img2737_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10589_D.jpg,11,Metallographic Microstructures
..\raw_images\img8331_C.jpg,8,EBSD Maps
..\raw_images\img10866_A.jpg,11,Metallographic Microstructures
..\raw_images\img5562_A.jpg,-1,Noise / Mixed
..\raw_images\img6024_C_2.jpg,7,SEM Morphology
..\raw_images\img2219_B.jpg,-1,Noise / Mixed
..\raw_images\img9827_B.jpg,11,Metallographic Microstructures
..\raw_images\img10981_single.jpg,0,Scientific Plots & Charts
..\raw_images\img9321_H_3.jpg,0,Scientific Plots & Charts
..\raw_images\img9486_A.jpg,0,Scientific Plots & Charts
..\raw_images\img7195_C.jpg,0,Scientific Plots & Charts
..\raw_images\img990_single.jpg,0,Scientific Plots & Charts
..\raw_images\img14763_B.jpg,0,Scientific Plots & Charts
..\raw_images\img7684_C_2.jpg,0,Scientific Plots & Charts
..\raw_images\img13559_A.jpg,1,Diffraction Patterns
..\raw_images\img2385_single.jpg,0,Scientific Plots & Charts
..\raw_images\img4407_F.jpg,8,EBSD Maps
..\raw_images\img8515_A_2.jpg,0,Scientific Plots & Charts
..\raw_images\img3871_F.jpg,0,Scientific Plots & Charts
..\raw_images\img11523_A.jpg,8,EBSD Maps
..\raw_images\img9042_C.jpg,-1,Noise / Mixed
..\raw_images\img1590_A.jpg,0,Scientific Plots & Charts
..\raw_images\img10871_B_2.jpg,0,Scientific Plots & Charts
..\raw_images\img730_B.jpg,0,Scientific Plots & Charts
..\raw_images\img10066_C_3.jpg,11,Metallographic Microstructures
..\raw_images\img7177_C.jpg,0,Scientific Plots & Charts
..\raw_images\img6534_C_2.jpg,8,EBSD Maps
..\raw_images\img12674_A_2.jpg,0,Scientific Plots & Charts
..\raw_images\img249_F.jpg,0,Scientific Plots & Charts
..\raw_images\img9374_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8034_J_2.jpg,11,Metallographic Microstructures
..\raw_images\img10860_B.jpg,11,Metallographic Microstructures
..\raw_images\img2425_A.jpg,0,Scientific Plots & Charts
..\raw_images\img8754_B.jpg,11,Metallographic Microstructures
..\raw_images\img3753_A.jpg,0,Scientific Plots & Charts
..\raw_images\img9880_F.jpg,11,Metallographic Microstructures
..\raw_images\img6205_C.jpg,11,Metallographic Microstructures
..\raw_images\img6420_C.jpg,0,Scientific Plots & Charts
..\raw_images\img3664_C_2.jpg,11,Metallographic Microstructures
