image_id,panel_suffix,visualization_category,visualization_subtype,image_path,caption,summary
ceramics_prod_img50335,B,Mechanical Test,Generic Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img50335_B.jpg,Specific yield stress plotted against temperature for the Cast_33 superalloy and the selected reference superalloys.,"Specific yield stress values are depicted as a function of temperature for the Cast_33 superalloy and the reference superalloys previously described. This comparison highlights the performance of the Cast_33 alloy relative to other Co-Ni-based, Co-based, and commercial superalloys when normalized by density, providing insight into the material's strength-to-weight efficiency at elevated temperatures."
composite_img18173,A,Microscopy,HAADF-STEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img18173_A.jpg,HAADF-STEM image of sample D5 processed under low E0* showing the β-phase matrix and martensitic α” laths.,"High-angle annular dark-field scanning transmission electron microscopy (HAADF-STEM) imaging of sample D5, processed under low E0*, reveals the microstructural arrangement of the β-phase matrix and martensitic α” laths. This imaging technique provides high-contrast visualization of the phase distribution within the material's microstructure."
ni_alloy_img34603,F,Diffraction,Synchrotron Diffraction,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img34603_F.jpg,"SR-PXD refinement for Mn0.65Ni0.65Fe0.7Si0.95Al0.05 (y=0.35) at 310 K, with indexed reflections for the TiNiSi, Ni2In, and MgZn2 phases.","Rietveld refinement of SR-PXD data for Mn0.65Ni0.65Fe0.7Si0.95Al0.05 (y=0.35) at 310 K during heating is shown. The plot includes experimental data, calculated intensities, and difference plots. The pattern is indexed with tick marks for the TiNiSi orthorhombic, Ni2In hexagonal, and MgZn2 hexagonal phases, confirming the structural state of the material at 310 K."
composite_img12211,A,Crystal Structure,Unit Cell,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img12211_A.jpg,"Computer-aided design model of the AM-PXCM unit cell, highlighting the <111> crystallographic direction of the FCC lattice as the axis of bistability.","This CAD model illustrates the AM-PXCM unit cell architecture. It specifically identifies the <111> direction of the underlying FCC structure as the primary axis for bistable behavior. The design serves as the foundational geometry for the metamaterial, enabling the specific mechanical transformations described in the study."
ceramics_prod_img43347,C,Microscopy,Optical Micrograph,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img43347_C.jpg,Optical micrograph of Ti-5 wt% Cu processed via LPBF at a volumetric energy density (VED) of 77.55 J/mm³.,"This optical micrograph shows the Ti-5 wt% Cu microstructure at a VED of 77.55 J/mm³. The image demonstrates the microstructural changes occurring at higher energy inputs, which are governed by the geometry of the melt pool and the specific thermal conditions established during the LPBF manufacturing process."
ni_alloy_img20847,D,Electrochemistry,Bode Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ni_alloy_img20847_D.jpg,Bode plot displaying the frequency-dependent impedance magnitude and phase angle for the S1 NiTi alloy immersed in pH 3 Hank's solution.,"The Bode plot for the S1 NiTi alloy provides a frequency-dependent analysis of the electrochemical impedance in a pH 3 Hank's solution. These results, when analyzed alongside the Nyquist plots and the equivalent electrical circuit, characterize the electrochemical interface and passive film stability of the L-PBF-produced material."
img15767,F,Generic Plot,Heatmap,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img15767_F.jpg,"Tribo-data map illustrating the friction force distribution, where positive values indicate movement from left to right.","This heatmap displays the spatial distribution of friction forces generated during the test. As noted in the reference, friction force values are positive when the counter body moves from left to right, allowing for a detailed analysis of the directional friction behavior across the contact surface of the sample."
ceramics_prod_img55078,C,Diffraction,Inverse Pole Figure,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img55078_C.jpg,"Inverse pole figure map of the 0.5 mm thick LB-PBF SS316L thin-walled sample, highlighting the XZ plane microstructure after HT2 treatment.","The 0.5 mm thick sample's microstructure is visualized through this inverse pole figure map following HT2 heat treatment. The image demonstrates the extent of recrystallization and abnormal grain growth induced by the 1150 °C thermal cycle, confirming the microstructural changes observed in the LB-PBF SS316L thin-walled samples."
ceramics_prod_img52913,C,Generic Plot,Heatmap,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img52913_C.jpg,Distribution of filament contact line spreading speed under various flowabilities.,"Spatial distribution of spreading speeds for four different bio-inks is visualized in this panel. The contact line speed between the filament and the substrate is captured to quantify the spreading motion, providing a comparative analysis of how different ink flowabilities influence the dynamic spreading behavior during the printing process."
ceramics_prod_img35873,E,Diffraction,SAED,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img35873_E.jpg,Selected area diffraction pattern corresponding to the α/α′ phase in the 700 °C-annealed specimen.,"Shown is the selected area diffraction pattern for the α/α′ phase in the 700 °C-annealed specimen. Similar to the 650 °C condition, the diffraction spots reveal that the lattice parameters of the α′ phase exhibit a slight increase, yet they remain close to the lattice parameters of the as-received specimen."
ceramics_prod_img38538,C,Spectroscopy,EDX Spectrum,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img38538_C.jpg,Energy dispersive X-ray spectrum obtained from point 2# within the Fe-Al-Si intermetallic phase.,"Point 2# represents a specific location within the Fe-Al-Si intermetallic phase. The EDS spectrum confirms the presence of Fe, Al, and Si elements. Comparing this result with points 3# and 4# reveals a trend of increasing Fe and Si content alongside decreasing Al content within the identified intermetallic phases."
img10327,A,Electrochemistry,Nyquist Plot,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/img10327_A.jpg,Nyquist plot showing the imaginary versus real impedance components for as-deposited and 600 °C-annealed coatings in 3.5 wt% NaCl solution.,"The Nyquist plot displays the electrochemical impedance response of as-deposited and 600 °C-annealed coatings in a 3.5 wt% NaCl solution. Annealing leads to an increase in the diameter of the capacitive loop, indicating improved corrosion resistance for the heat-treated coating compared to the as-deposited sample."
ceramics_prod_img61292,E,Microscopy,STEM,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/ceramics_prod_img61292_E.jpg,"High-magnification scanning transmission electron microscopy image of Fe-rich phases in the Al–4Fe cellular structure, indicating the path used for EDS line scanning.",High-magnification STEM imaging focuses on the cellular structure above the melt pool boundary in Al–4Fe. Iron is detected exclusively at the cell boundaries with concentrations reaching approximately 25 wt% (≈13.9 at%). The indicated line scan path facilitates precise compositional analysis of these specific Fe-rich intermetallic phases.
composite_img15153,C,Simulation,MD Trajectory,/mnt/home2/home/subham_g1/subham_CMEG/materials_project/Full_data/data/raw/images/composite_img15153_C.jpg,"Electron beam trajectory simulation at an acceleration voltage of 35 kV, with beam, upper coil, and lower coil currents maintained at 1, 0.9, and 0.3 A, respectively.","This panel shows the simulated electron beam trajectory at 35 kV acceleration voltage. As noted in the reference, changing the acceleration voltage while keeping coil and beam currents constant causes a shift in the beam focusing point, confirming that the trajectory is dependent on the acceleration voltage settings."
